%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1629387399269612222,125998,1629387399250000000,gpsRover,1,3,33.9111329468,-84.5300072472,300.97,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
1629387399320342771,125999,1629387399299999952,gpsRover,1,3,33.9111329375,-84.530007261,300.971,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
1629387399369412068,126000,1629387399349999905,gpsRover,1,3,33.9111329343,-84.5300072312,300.968,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
1629387399420190900,126001,1629387399400000095,gpsRover,1,3,33.9111329357,-84.530007215,300.979,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
1629387399469193416,126002,1629387399450000048,gpsRover,1,3,33.911132922,-84.5300072543,300.974,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
1629387399520177176,126003,1629387399500000000,gpsRover,1,3,33.9111329388,-84.5300072458,300.976,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
1629387399569242127,126004,1629387399549999952,gpsRover,1,3,33.9111329072,-84.5300072233,300.976,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
1629387399623468758,126005,1629387399599999905,gpsRover,1,3,33.9111328727,-84.5300072057,300.977,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
1629387399669983359,126006,1629387399650000095,gpsRover,1,3,33.9111328765,-84.5300072173,300.98,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
1629387399719125914,126007,1629387399700000048,gpsRover,1,3,33.9111328853,-84.5300072142,300.982,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
1629387399770076451,126008,1629387399750000000,gpsRover,1,3,33.9111328792,-84.5300072178,300.981,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
1629387399819004542,126009,1629387399799999952,gpsRover,1,3,33.9111328807,-84.5300072295,300.975,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
1629387399869985332,126010,1629387399849999905,gpsRover,1,3,33.9111328757,-84.5300072232,300.981,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
1629387399920006056,126011,1629387399900000095,gpsRover,1,3,33.9111328733,-84.5300072302,300.983,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
1629387399970093431,126012,1629387399950000048,gpsRover,1,3,33.9111328782,-84.5300072367,300.976,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
1629387400020820218,126013,1629387400000000000,gpsRover,1,3,33.911132872,-84.5300072213,300.975,0.312481,0.0,0.0,0.0,0.231361,0.0,0.0,0.0,1.798281,2
1629387400089765152,126014,1629387400049999952,gpsRover,1,3,33.9111328662,-84.5300072362,300.978,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
1629387400120770897,126015,1629387400099999905,gpsRover,1,3,33.9111328533,-84.5300072487,300.98,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
1629387400169734662,126016,1629387400150000095,gpsRover,1,3,33.9111328578,-84.5300072263,300.981,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
1629387400219682766,126017,1629387400200000048,gpsRover,1,3,33.9111328727,-84.5300072085,300.984,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
1629387400269678489,126018,1629387400250000000,gpsRover,1,3,33.9111328453,-84.530007219,300.984,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
