%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1633034053471288173,12081,1633034053450000048,gpsRover,2,3,33.911092453,-84.5300016772,300.22,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034053521287915,12082,1633034053500000000,gpsRover,2,3,33.911092273,-84.5300023055,300.227,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034053571350874,12083,1633034053549999952,gpsRover,2,3,33.9110920747,-84.5300029077,300.238,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034053625228278,12084,1633034053599999905,gpsRover,2,3,33.911091922,-84.5300034828,300.241,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034053672214656,12085,1633034053650000095,gpsRover,2,3,33.9110917372,-84.5300040938,300.241,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034053721122562,12086,1633034053700000048,gpsRover,2,3,33.9110915145,-84.5300047563,300.244,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034053770121269,12087,1633034053750000000,gpsRover,2,3,33.9110913108,-84.5300054362,300.241,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034053821090312,12088,1633034053799999952,gpsRover,2,3,33.9110910875,-84.5300060097,300.251,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034053871008326,12089,1633034053849999905,gpsRover,2,3,33.9110908448,-84.5300064412,300.246,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034053921027406,12090,1633034053900000095,gpsRover,2,3,33.9110905463,-84.5300068865,300.247,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034053971504116,12091,1633034053950000048,gpsRover,2,3,33.9110902828,-84.5300073927,300.245,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034054020940744,12092,1633034054000000000,gpsRover,2,3,33.9110900453,-84.5300079182,300.252,3.6e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.000225,2
1633034054086855847,12093,1633034054049999952,gpsRover,2,3,33.9110897623,-84.530008433,300.256,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034054121879161,12094,1633034054099999905,gpsRover,2,3,33.9110894965,-84.5300088727,300.251,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034054172410217,12095,1633034054150000095,gpsRover,2,3,33.9110892265,-84.5300092897,300.255,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034054221857157,12096,1633034054200000048,gpsRover,2,3,33.9110889365,-84.530009698,300.253,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034054270733854,12097,1633034054250000000,gpsRover,2,3,33.911088573,-84.5300100138,300.256,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034054320659559,12098,1633034054299999952,gpsRover,2,3,33.9110882385,-84.5300103055,300.263,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034054370647268,12099,1633034054349999905,gpsRover,2,3,33.9110879258,-84.5300105637,300.269,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034054421679979,12100,1633034054400000095,gpsRover,2,3,33.9110876358,-84.530010788,300.268,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034054470609102,12101,1633034054450000048,gpsRover,2,3,33.9110873967,-84.530010997,300.27,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034054520597699,12102,1633034054500000000,gpsRover,2,3,33.9110871625,-84.5300111325,300.267,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034054571952829,12103,1633034054549999952,gpsRover,2,3,33.9110868397,-84.5300113437,300.277,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034054624574621,12104,1633034054599999905,gpsRover,2,3,33.9110865895,-84.530011484,300.273,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034054672782080,12105,1633034054650000095,gpsRover,2,3,33.9110863908,-84.530011608,300.274,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034054720469883,12106,1633034054700000048,gpsRover,2,3,33.9110862117,-84.530011822,300.28,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034054772158325,12107,1633034054750000000,gpsRover,2,3,33.9110860197,-84.5300120538,300.269,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034054820770644,12108,1633034054799999952,gpsRover,2,3,33.9110857973,-84.5300122875,300.272,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034054872319480,12109,1633034054849999905,gpsRover,2,3,33.911085638,-84.5300124538,300.274,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034054921237616,12110,1633034054900000095,gpsRover,2,3,33.9110855165,-84.5300126327,300.273,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034054970224261,12111,1633034054950000048,gpsRover,2,3,33.9110853797,-84.5300127817,300.274,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034055021214226,12112,1633034055000000000,gpsRover,2,3,33.9110852038,-84.5300129588,300.276,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034055087122952,12113,1633034055049999952,gpsRover,2,3,33.9110850542,-84.5300131083,300.271,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
1633034055122077746,12114,1633034055099999905,gpsRover,2,3,33.9110848915,-84.5300132363,300.273,4.9e-05,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.000289,2
