%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1595530174766158190,12692,1595530174750000000,gpsRover,1,3,33.9108928633,-84.530089235,300.275,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530174814926164,12693,1595530174799999952,gpsRover,1,3,33.9108928583,-84.530089225,300.277,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530174865810801,12694,1595530174849999905,gpsRover,1,3,33.9108928633,-84.5300892367,300.276,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530174915814969,12695,1595530174900000095,gpsRover,1,3,33.9108928733,-84.5300892483,300.274,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530174965727771,12696,1595530174950000048,gpsRover,1,3,33.910892875,-84.5300892483,300.274,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530175015800176,12697,1595530175000000000,gpsRover,1,3,33.9108928733,-84.53008925,300.275,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530175081682864,12698,1595530175049999952,gpsRover,1,3,33.9108928667,-84.530089275,300.274,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530175115676632,12699,1595530175099999905,gpsRover,1,3,33.9108928617,-84.5300892783,300.27,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530175165641290,12700,1595530175150000095,gpsRover,1,3,33.9108928717,-84.5300892683,300.274,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530175215538930,12701,1595530175200000048,gpsRover,1,3,33.9108928733,-84.53008928,300.271,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530175265525233,12702,1595530175250000000,gpsRover,1,3,33.9108928667,-84.5300892867,300.272,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530175315524217,12703,1595530175299999952,gpsRover,1,3,33.910892865,-84.5300892733,300.269,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
